Year,rcra,exporter_key,fullDescription,un,hazWasteDesc,totalQuantityinShipment,units_final,mgmt,ReceivingFacilityEPAIDNumber,company,importer_state
2012,010204553 JJK,E43A7347,"WASTE SOLIDS CONTAINING FLAMMABLE LIQUID, NOS (RAGS, GLASS, ACETONE)",UN3175,"Solids containing flammable liquid, n.o.s.",3999.774256,kg,H141,MID074259565,US ECOLOGY,MI
2012,010204553 JJK,E43A7347,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (SULFURIC, HYDROCHLORIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",2801.2034,l,H141,MID074259565,US ECOLOGY,MI
2012,010204553 JJK,E43A7347,"WASTE CORROSIVE LIQUID, BASIC, INORGANIC, NOS (SODIUM HYDROXIDE SOLUTION)",UN3266,"Corrosive liquid, basic, inorganic, n.o.s.",946.3525,l,H141,MID074259565,US ECOLOGY,MI
2012,010204563 JJK,E43A7347,"WASTE FLAMMABLE LIQUIDS, NOS (WATER, INK, ACETONE)",UN1993,"Flammable liquids, n.o.s.",11450.86525,l,H141,MID074259565,US ECOLOGY,MI
2012,010204563 JJK,E43A7347,"WASTE FLAMMABLE LIQUIDS, TOXIC, NOS (ACETONE, SHARPS)",UN1992,"Flammable liquids, toxic, n.o.s.",416.3951,l,H141,MID074259565,US ECOLOGY,MI
2012,010204563 JJK,E43A7347,"WASTE SOLIDS CONTAINING FLAMMABLE LIQUIDS, NOS (GLASS, PLASTIC, ACETONE)",UN3175,"Solids containing flammable liquid, n.o.s.",3924.477984,kg,H141,MID074259565,US ECOLOGY,MI
2012,010204563 JJK,E43A7347,"WASTE FLAMMABLE LIQUIDS, NOS (ACETONE, INK)",UN1993,"Flammable liquids, n.o.s.",3331.1608,l,H141,MID074259565,US ECOLOGY,MI
2012,010204562 JJK,E43A7347,"WASTE FLAMMABLE LIQUID, NOS (WATER, INK, ACETONE)",UN1993,"Flammable liquids, n.o.s.",999.34824,l,H141,MID074259565,US ECOLOGY,MI
2012,010204560 JJK,E43A7347,"WASTE FLAMMABLE LIQUID, NOS (WATER, INK, ACETONE)",UN1993,"Flammable liquids, n.o.s.",11999.7497,l,H141,MID074259565,US ECOLOGY,MI
2012,010204560 JJK,E43A7347,"WASTE SOLIDS CONTAINING FLAMMABLE LIQUID, NOS (GLASS, RAGS, ACETONE)",UN3175,"Solids containing flammable liquid, n.o.s.",2307.876096,kg,H141,MID074259565,US ECOLOGY,MI
2012,010204560 JJK,E43A7347,"WASTE FLAMMABLE LIQUID, NOS (WATER, PAINT)",UN1993,"Flammable liquids, n.o.s.",299.04739,l,H141,MID074259565,US ECOLOGY,MI
2012,010204560 JJK,E43A7347,"WASTE FLAMMABLE LIQUID, TOXIC, NOS (NON FUEL SYRINGES)",UN1992,"Flammable liquids, toxic, n.o.s.",55.338224,kg,H141,MID074259565,US ECOLOGY,MI
2012,010204543 JJK,E43A7347,"WASTE FLAMMABLE LIQUID, NOS (WATER, INK, ACETONE)",UN1993,"Flammable liquids, n.o.s.",11999.7497,l,H141,MID074259565,US ECOLOGY,MI
2012,010204543 JJK,E43A7347,"WASTE SOLIDS CONTAINING FLAMMABLE LIQUID, NOS (RAGS, FILTERS, ACETONE)",UN3175,"Solids containing flammable liquid, n.o.s.",2708.851424,kg,H141,MID074259565,US ECOLOGY,MI
2012,010204501 JJK,E43A7347,"WASTE FLAMMABLE LIQUIDS, NOS (ACETONE, WATER, INK)",UN1993,"Flammable liquids, n.o.s.",13532.84075,l,,MID074259565,US ECOLOGY,MI
2012,010204501 JJK,E43A7347,"WASTE SOLIDS CONTAINING FLAMMABLE LIQUID, NOS (GLASS, PLASTIC, ACETONE)",UN3175,"Solids containing flammable liquid, n.o.s.",1207.915496,kg,,MID074259565,US ECOLOGY,MI
2012,000166515 FLE,E43A7347,"WASTE FLAMMABLE LIQUID, NOS (WATER, INK, ACETONE)",UN1993,"Flammable liquids, n.o.s.",11999.7497,l,H141,MID074259565,US ECOLOGY,MI
2012,000166515 FLE,E43A7347,"WASTE SOLIDS CONTAINING FLAMMABLE LIUQID, NOS (RAGS, FILTERS, ACETONE)",UN3175,"Solids containing flammable liquid, n.o.s.",1801.213832,kg,H141,MID074259565,US ECOLOGY,MI
2012,010204539 JJK,E43A7347,"WASTE FLAMMABLE LIQUID, NOS (WATER, INK, ACETONE)",UN1993,"Flammable liquids, n.o.s.",16996.4909,l,H141,MID074259565,US ECOLOGY,MI
2012,010204539 JJK,E43A7347,"WASTE SOLIDS CONTAINING FLAMMABLE LIQUID, NOS (RAGS, FILTERS, ACETONE)",UN3175,"Solids containing flammable liquid, n.o.s.",1759.483368,kg,H141,MID074259565,US ECOLOGY,MI
2012,010204504 JJK,E43A7347,"WASTE FLAMMABLE LIQUIDS, NOS (WATER, INK, ACETONE)",UN1993,"Flammable liquids, n.o.s.",15444.4728,l,H141,MID074259565,US ECOLOGY,MI
2012,010204504 JJK,E43A7347,"WASTE SOLIDS CONTAINING FLAMAMBLE LIQUID, NOS (GLASS, RAGS, ACETONE)",UN3175,"Solids containing flammable liquid, n.o.s.",3024.097864,kg,H141,MID074259565,US ECOLOGY,MI
2012,010204504 JJK,E43A7347,"WASTE FLAMMABLE LIQUID, TOXIC, NOS (METHANOL, ACETONE)",UN1992,"Flammable liquids, toxic, n.o.s.",111.13004,kg,,MID074259565,US ECOLOGY,MI
2012,009654382 JJK,E43A3353,"WASTE CORROSIVE LIQUIDS, ACIDIC, INORGANIC, NOS (HYDROCHLORIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",30203.78639,l,H077,MID074259565,US ECOLOGY,MI
2012,009654470 JJK,E43A3353,"WASTE CORROSIVE LIQUIDS, ACIDIC, INORGANIC, NOS (HYDROCHLORIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",28852.39502,l,H077,MID074259565,US ECOLOGY,MI
2012,009654472 JJK,E43A3353,"WASTE CORROSIVE LIQUIDS, ACIDIC, INORGANIC, NOS (HYDROCHLORIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",29265.00471,l,H077,MID074259565,US ECOLOGY,MI
2012,009654471 JJK,E43A3353,"WASTE CORROSIVE LIQUIDS, ACIDIC, INORGANIC, NOS (HYDROCHLORIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",26236.67671,l,H077,MID074259565,US ECOLOGY,MI
2012,010766016 JJK,E43A3353,"WASTE CORROSIVE LIQUIDS, ACIDIC, INORGANIC, NOS (HYDROCHLORIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",28560.91845,l,H077,MID074259565,US ECOLOGY,MI
2012,010766015 JJK,E43A3353,"WASTE CORROSIVE LIQUIDS, ACIDIC, INORGANIC, NOS (HYDROCHLORIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",29121.15913,l,H077,MID074259565,US ECOLOGY,MI
2012,010766018 JJK,E43A3353,"WASTE CORROSIVE LIQUIDS, ACIDIC, INORGANIC, NOS (HYDROCHLORIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",28560.91845,l,H077,MID074259565,US ECOLOGY,MI
2012,010766017 JJK,E43A3353,"WASTE CORROSIVE LIQUIDS, ACIDIC, INORGANIC, NOS (HYDROCHLORIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",30207.5718,l,H077,MID074259565,US ECOLOGY,MI
2012,009654447 JJK,E43A0112,"WASTE CORROSIVE LIQUIDS, ACIDIC, INORGANIC, NOS (SULPHURIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",20240.58727,l,H077,MID074259565,US ECOLOGY,MI
2012,009654448 JJK,E43A0112,"WASTE CORROSIVE LIQUIDS, ACIDIC, INORGANIC, NOS (SULPHURIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",19971.82316,l,H077,MID074259565,US ECOLOGY,MI
2012,009654479 JJK,E43A0112,"WASTE CORROSIVE LIQUIDS, ACIDIC, INORGANIC, NOS (SULPHURIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",19430.50953,l,H077,MID074259565,US ECOLOGY,MI
2012,010766013 JJK,E43A0112,"WASTE CORROSIVE LIQUIDS, ACIDIC, INORGANIC, NOS (SULPHURIC ACID)",UN3264,"Corrosive liquid, acidic, inorganic, n.o.s.",20550.99089,l,H077,MID074259565,US ECOLOGY,MI
2012,009654335 JJK,E43A2726,"WASTE ALUMINUM BROMIDE SOLUTION, NOS",UN2580,"Aluminum bromide, solution",24979.92059,l,H077,MID074259565,US ECOLOGY,MI
2012,009654336 JJK,E43A2726,"WASTE ALUMINUM BROMIDE SOLUTION, NOS",UN2580,"Aluminum bromide, solution",25066.98502,l,H077,MID074259565,US ECOLOGY,MI
2012,009654337 JJK,E43A2726,"WASTE ALUMINUM BROMIDE SOLUTION, NOS",UN2580,"Aluminum bromide, solution",25559.08832,l,H077,MID074259565,US ECOLOGY,MI
2012,009654338 JJK,E43A2726,"WASTE ALUMINUM BROMIDE SOLUTION, NOS",UN2580,"Aluminum bromide, solution",27209.52708,l,H077,MID074259565,US ECOLOGY,MI
2012,009654339 JJK,E43A2726,"WASTE ALUMINUM BROMIDE SOLUTION, NOS",UN2580,"Aluminum bromide, solution",24343.97171,l,H077,MID074259565,US ECOLOGY,MI
2012,009654340 JJK,E43A2726,"WASTE ALUMINUM BROMIDE SOLUTION, NOS",UN2580,"Aluminum bromide, solution",25108.62453,l,H077,MID074259565,US ECOLOGY,MI
2012,009654341 JJK,E43A2726,"WASTE ALUMINUM BROMIDE SOLUTION, NOS",UN2580,"Aluminum bromide, solution",14994.00901,l,H077,MID074259565,US ECOLOGY,MI
2012,009654342 JJK,E43A2726,"WASTE ALUMINUM BROMIDE SOLUTION, NOS",UN2580,"Aluminum bromide, solution",21186.93977,l,H077,MID074259565,US ECOLOGY,MI
2012,009654343 JJK,E43A2726,"WASTE ALUMINUM BROMIDE SOLUTION, NOS",UN2580,"Aluminum bromide, solution",24502.95893,l,H077,MID074259565,US ECOLOGY,MI
2012,004391364 FLE,E49A4568,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE, XYLENE)",UN1993,"Flammable liquids, n.o.s.",24245.55105,l,H061,WAD981769110,EMERALD SERVICES INC,WA
2012,004391374 FLE,E49A4568,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE, XYLENE)",UN1993,"Flammable liquids, n.o.s.",20596.41581,l,H061,WAD981769110,EMERALD SERVICES INC,WA
2012,004391366 FLE,E49A4568,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE, XYLENE)",UN1993,"Flammable liquids, n.o.s.",21451.91847,l,H061,WAD981769110,EMERALD SERVICES INC,WA
2012,004391367 FLE,E49A4568,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE, XYLENE)",UN1993,"Flammable liquids, n.o.s.",24907.9978,l,H061,WAD981769110,EMERALD SERVICES INC,WA
2012,004391368 FLE,E49A4568,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE, XYLENE)",UN1993,"Flammable liquids, n.o.s.",21891.02603,l,H061,WAD981769110,EMERALD SERVICES INC,WA
2012,004391369 FLE,E49A4568,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE, XYLENE)",UN1993,"Flammable liquids, n.o.s.",24056.28055,l,H061,WAD981769110,EMERALD SERVICES INC,WA
2012,007894437 JJK,E44A3841,"WASTE SELF-HEATING SOLID, INORGANIC, NOS",UN3190,"Self-heating solid, inorganic, n.o.s.",14801.61414,kg,H039,TXD106829963,EURECAT US INC,TX
2012,007894440 JJK,E44A3841,"WASTE SELF-HEATING SOLID, INORGANIC, NOS",UN3190,"Self-heating solid, inorganic, n.o.s.",14579.80766,kg,H039,TXD106829963,EURECAT US INC,TX
2012,000151967 GRR,E45A7512,"WASTE FLAMMABLE SOLIDS, ORGANIC, NOS (CONTAINS TOLUENE, XYLENE)",UN1325,"Flammable solids, organic, n.o.s.",17600.27678,kg,H061; H141,SCD036275626,GIANT RESOURCE RECOVERY,SC
2012,000096984 GRR,E43A7199,"WASTE AEROSOLS, FLAMMABLE",UN1950,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",2017.123624,kg,H061,ALD070513767,GIANT RESOURCE RECOVERY,AL
2012,000096984 GRR,E43A7199,"WASTE AEROSOLS, FLAMMABLE",UN1950,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",5089.755832,kg,H061,ALD070513767,GIANT RESOURCE RECOVERY,AL
2012,000147008 GRR,E43A7246,"WASTE AEROSOLS, FLAMMABLE",UN1950,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",8971.596168,kg,H061,ALD070513767,GIANT RESOURCE RECOVERY,AL
2012,000147466 GRR,E43A7246,"WASTE AEROSOLS, FLAMMABLE",UN1950,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",12994.50362,kg,H061,ALD070513767,GIANT RESOURCE RECOVERY,AL
2012,000147475 GRR,E43A7246,"WASTE AEROSOLS, FLAMMABLE",UN1950,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",8798.324024,kg,H061,ALD070513767,GIANT RESOURCE RECOVERY,AL
2012,000147473 GRR,E43A7246,"WASTE AEROSOLS, FLAMMABLE",UN1950,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",7215.287944,kg,H061,ALD070513767,GIANT RESOURCE RECOVERY,AL
2012,000147472 GRR,E43A7246,"WASTE AEROSOLS, FLAMMABLE",UN1950,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",6354.82392,kg,H061,ALD070513767,GIANT RESOURCE RECOVERY,AL
2012,000147471 GRR,E43A7246,"WASTE AEROSOLS, FLAMMABLE",UN1950,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",10714.29663,kg,H061,ALD070513767,GIANT RESOURCE RECOVERY,AL
2012,000158059 GRR,E43A7246,"WASTE AEROSOLS, FLAMMABLE",UN1950,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",9946.818968,kg,H061,ALD070513767,GIANT RESOURCE RECOVERY,AL
2012,005595641 JJK,E43A2726,"FLAMMBLE SOLID, ORGANIC, NOS (PALADIUM ON CARBON)",UN1325,"Flammable solids, organic, n.o.s.",1194,kg,H010,TND000646612,HERAEUS METAL PROCESSING INC,TN
2012,004829647 JJK,E43A2726,"FLAMMBLE SOLID, ORGANIC, NOS (PALADIUM ON CARBON)",UN1325,"Flammable solids, organic, n.o.s.",1163,kg,H010,TND000646612,HERAEUS METAL PROCESSING INC,TN
2012,002913473 FLE,E43A1718,"WASTE SELF-HEATING SOLID, INORGANIC, NOS",UN3190,"Self-heating solid, inorganic, n.o.s.",4450.644704,kg,H010,TND000646612,HERAEUS METAL PROCESSING INC,TN
2012,000059365 GRR,E45A0965,"WASTE FLAMMABLE  LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",17526.4483,l,H080,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,007548135 JJK,E43A6478,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",17723.28962,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,008414973 JJK,E43A6478,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",19381.2992,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,009645005 JJK,E43A7347,"WASTE FLAMMABLE LIQUIDS, NOS (ACETONE/METHANOL)",UN1993,"Flammable liquids, n.o.s.",20320.08088,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000166593 FLE,E43A7347,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",10769.49145,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,009654517 JJK,E43A7347,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",15417.97493,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,008415384 JJK,E43A7347,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",17295.53829,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,010204573 JJK,E43A7347,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",17340.96321,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,010204571 JJK,E43A7347,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",19498.64691,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,010204548 JJK,E43A7347,"WASTE FLAMMABLE LIQUID, NOS (INK, ACETONE, WATER)",UN1993,"Flammable liquids, n.o.s.",20550.99089,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,010204568 JJK,E43A7347,"WASTE FLAMMABLE LIQUID, NOS (XYLENE, TOLUENE)",UN1993,"Flammable liquids, n.o.s.",17231.18632,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000059366 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",18699.9254,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000059363 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",19362.37215,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000059368 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",22992.58034,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000059367 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",18052.62029,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000059369 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",20433.64318,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079016 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",22375.55851,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079018 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",18635.57343,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079020 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",23291.62773,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079019 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",18283.5303,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079022 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",23920.00579,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079021 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",17976.91209,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079017 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",23000.15116,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079023 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",24926.92485,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079024 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",22950.94083,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079025 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",23696.6666,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079027 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",22981.22411,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079026 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",23870.79546,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079028 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",24817.14796,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079029 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",21417.84978,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079030 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, N.S.A. (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",24934.49567,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079031 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",22640.53721,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079033 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",19676.56118,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079032 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",20028.60431,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,000079039 GRR,E45A0965,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE)",UN1993,"Flammable liquids, n.o.s.",18737.7795,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,008415038 JJK,E43A6478,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",18696.13999,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,008415039 JJK,E43A6478,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",17817.92487,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,008415034 JJK,E43A6478,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",19290.44936,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,008415035 JJK,E43A6478,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",18544.72359,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,007548128 JJK,E43A6478,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",18923.26459,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,008414770 JJK,E43A6478,"FLAMMABLE LIQUIDS, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",18813.4877,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,008415036 JJK,E43A6478,"FLAMMABLE LIQUIDS, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",16322.68792,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,007548129 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",17969.34127,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,007548131 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",19510.00314,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,007548130 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",15633.7433,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,007548132 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",19445.65117,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,007548133 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",17049.48664,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,007548124 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",18680.99835,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,007548125 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",19623.56544,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,008415032 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",18045.04947,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,008415031 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",17738.43126,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,007548123 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",20289.7976,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,008415028 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",17481.02338,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,008415029 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",18188.89505,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,008415030 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",16837.50368,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,007548134 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",18692.35458,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,008415026 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",19233.66821,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,008415027 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",19528.93019,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
2012,008415025 JJK,E43A6478,"WASTE FLAMMABLE LIQUID, NOS (XYLENE)",UN1993,"Flammable liquids, n.o.s.",20316.29547,l,H050,PAD002389559,GIANT RESOURCE RECOVERY,PA
