Year,RCRA Hazardous Waste Manifest Number,Foreign Exporter Name,Foreign Exporter Site Address,Foreign Exporter Site City,Foreign Exporter  Site State or Province,Foreign Exporter Site ZIP or Mailing Code,Hazardous Waste Description,DOT/UN ID Code,DOT/UN ID Code description,DOT Packing Group,Number of Containers,Container Type,Total Quantity in Shipment,Units for Quantity in Shipment,quant final,units final,Applicable EPA Hazardous Waste Code(s),Expected Management Method Code,Expected Management Method Code description,Port of Entry City,Port of Entry State,Receiving Facility EPA ID Number 2,Receiving Facility Name,Receiving Facility Street Address,Receiving Facility City,Receiving Facility State,Receiving Facility Zip Code
2012,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,MACRO DEBRIS,,,,,,12000,P - Pounds,5443.104,kg,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1C0
2012,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,FILTER CAKE,,,,,,927973,P - Pounds,420921.129,kg,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1C0
2012,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,HAZARDOUS WASTE FUEL,,,,,,215236,P - Pounds,97629.32771,kg,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1C0
2012,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,LIQUIDS FOR INCINERATION,,,,,,1234782,P - Pounds,560087.2369,kg,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1C0
2012,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,HAZARDOUS WASTE FUEL,,,,,,15000,P - Pounds,6803.88,kg,,,,,,,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,
2012,MAD053452637,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,MA,2184,"BLENDED/BULKED TOXIC, ORGANIC LIQUIDS AND SLURRIES (WASTE FLAMMABLE LIQUIDS, TOXIC, NOS)",UN1992,"Flammable liquids, toxic, n.o.s.","I, II, III",,,198141,G - Gallons,750044.9228,l,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1G0
2012,MAD053452637,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,MA,2184,"WASTE FLAMMABLE LIQUIDS, NOS (BLENDED/BULKED HALOGENATED/NON-HALOGENATED RICH ORGANIC LIQUIDS AND SLURRIES)",UN1993,"Flammable liquids, n.o.s.","I, II, III",,,95018,G - Gallons,359682.0874,l,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1G0
2012,MAD053452637,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,MA,2184,"WASTE CORROSIVE LIQUIDS, TOXIC, NOS (BLENDED/BULKED NON-HALOGENATED, CORROSIVE, TOXIC LIQUIDS AND SLURRIES)",UN2922,"Corrosive liquids, toxic, n.o.s.","I, II, III",,,36500,G - Gallons,138167.465,l,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1G0
2012,MAD053452637,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,MA,2184,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (SOLIDS, SOILS AND SLUDGES WITH INORGANICS)",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,,,62.814,T - Tons,56983.91859,kg,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1G0
2012,MAD053452637,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,MA,2184,"HALOGENATED/NON-HALOGENATED LEAN ORGANIC LIQUIDS (WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, LIQUID, NOS)",UN3082,"Environmentally hazardous substances, liquid, n.o.s.",III,,,9900,G - Gallons,37475.559,l,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1G0
2012,MAD053452637,CLEAN HARBORS INC,1 HILL AVENUE,BRAINTREE,MA,2184,"WASTE FLAMMABLE LIQUIDS, TOXIC, CORROSIVE, NOS (BLENDED/BULKED NON-HALOGENATED, TOXIC, CORROSIVE LIQUIDS)",UN3286,"Flammable liquid, toxic, corrosive, n.o.s.","I, II",,,5000,G - Gallons,18927.05,l,,,,,,,CLEAN HARBORS INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1G0
2012,CTD000604488,CLEAN HARBORS OF CONNECTICUT,51 BRODERICK ROAD,BRISTOL,CT,6010,SPENT TOXIC/INORGANIC LIQUIDS AND SLURRIES,UN3287,,,,,186000,P - Pounds,84368.112,kg,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1G0
2012,CTD000604488,CLEAN HARBORS OF CONNECTICUT,51 BRODERICK ROAD,BRISTOL,CT,6010,ALKALINE SOLUTIONS CONTAINING HEAVY METALS,UN1719,,,,,103989.38,P - Pounds,47168.75085,kg,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1G0
2012,CTD000604488,CLEAN HARBORS OF CONNECTICUT,51 BRODERICK ROAD,BRISTOL,CT,6010,SOLID/SOILS AND SLUDGES WITH INORGANIC,UN3077,,,,,146000,P - Pounds,66224.432,kg,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1G0
2012,ILD005450697,"CLEAN HARBORS RECYCLING SERVICES OF CHICAGO, LLC",1445 W 42ND ST,CHICAGO,IL,60609,BLENDED/BULKED NON-HALOGENATED/HALOGENATED LEAN ORGANIC LIQUIDS AND SLURRIES,UN1993,,,,,46684,G - Gallons,176718.0804,l,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1G0
2012,ILD005450697,"CLEAN HARBORS RECYCLING SERVICES OF CHICAGO, LLC",1445 W 42ND ST,CHICAGO,IL,60609,BLENDED/BULKED CORROSIVE/FLAMMABLE LIQUIDS AND SLURRIES,UN1992,,,,,39600,G - Gallons,149902.236,l,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1G0
2012,ILD005450697,"CLEAN HARBORS RECYCLING SERVICES OF CHICAGO, LLC",1445 W 42ND ST,CHICAGO,IL,60609,BLENDED/BULKED TOXIC ORGANIC LIQUIDS AND SLURRIES,UN2920,,,,,20801,G - Gallons,78740.31341,l,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1G0
2012,OHD980587364,"CLEAN HARBORS RECYCLING SERVICES OF OHIO, LLC",581 MILLIKEN DRIVE,HEBRON,OH,43025,"COOKER SOLIDS (ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID)",UN3077,,,,,1202880,P - Pounds,545616.745,kg,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1G0
2012,OHD980587364,"CLEAN HARBORS RECYCLING SERVICES OF OHIO, LLC",581 MILLIKEN DRIVE,HEBRON,OH,43025,"BLENDED/BULKED NON-HALOGENATED RICH ORGANIC LIQUIDS AND SLURRIES (WASTE FLAMMABLE LIQUID, NOS)",UN1993,,,,,3541558,P - Pounds,1606422.376,kg,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1G0
2011,ILD005450697,CLEAN HARBORS RECYCLING SERVICES OF CHICAGO LLC,1445 WEST 42ND STREET,CHICAGO,IL,60609,BLENDED/BULKED NON-HALOGENATED/HALOGENATED RICH ORGANIC LIQUIDS AND SLURRIES,UN1993,,,,,89840,G-GALLONS,340081.2344,l,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD RR#1,CORUNNA,ONTARIO,N0N1C0
2011,ILD005450697,CLEAN HARBORS RECYCLING SERVICES OF CHICAGO LLC,1445 WEST 42ND STREET,CHICAGO,IL,60609,BLENDED/BULKED NON-HALOGENATED/HALOGENATED LEAN ORGANIC LIQUIDS AND SLURRIES,UN1993,,,,,76025,G-GALLONS,287785.7953,l,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD RR#1,CORUNNA,ONTARIO,N0N1C0
2011,MED982546988,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,17 MAIN STREET,SOUTH PORTLAND,ME,4106,"BLENDED/BULKED FLAMMABLE ORGANIC/INORGANIC LIQUIDS AND SLURRIES, WASTE GASOLINE MIXTURE, WASTE FLAMMABLE LIQUIDS, NOS",UN1203; UN1993,,II,,,46885,G-GALLONS,177478.9479,l,,,,,,,CLEAN HARBORS MERCIER INC,1294 BOUL STE-MARGUERITE,MERCIER,QUEBEC,J6R2L1
2011,MED982546988,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,17 MAIN STREET,SOUTH PORTLAND,ME,4106,"BLENDED/BULKED FLAMMABLE ORGANIC/INORGANIC LIQUIDS AND SLURRIES, WASTE ETHANOL SOLUTION",UN1170,,II,,,4840,G-GALLONS,18321.3844,l,,,,,,,CLEAN HARBORS MERCIER INC,1294 BOUL STE-MARGUERITE,MERCIER,QUEBEC,J6R2L1
2011,MED982546988,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,17 MAIN STREET,SOUTH PORTLAND,ME,4106,"BLENDED/BULKED FLAMMABLE ORGANIC/INORGANIC LIQUIDS AND SLURRIES, WASTE FLAMMABLE LIQUIDS, NOS",UN1993,,II,,,65184,G-GALLONS,246748.1654,l,,,,,,,CLEAN HARBORS MERCIER INC,1294 BOUL STE-MARGUERITE,MERCIER,QUEBEC,J6R2L1
2011,MED982546988,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,17 MAIN STREET,SOUTH PORTLAND,ME,4106,BLENDED/BULKED FLAMMABLE ORGANIC/INORGANIC LIQUIDS AND SLURRIES,UN2924,,II,,,21206,G-GALLONS,80273.40446,l,,,,,,,CLEAN HARBORS MERCIER INC,1294 BOUL STE-MARGUERITE,MERCIER,QUEBEC,J6R2L1
2011,MED982546988,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,17 MAIN STREET,SOUTH PORTLAND,ME,4106,"WASTE FLAMMABLE LIQUIDS, WASTE FLAMMABLE LIQUIDS, NOS",UN1993,,II,,,12630,G-GALLONS,47809.7283,l,,,,,,,CLEAN HARBORS MERCIER INC,1294 BOUL STE-MARGUERITE,MERCIER,QUEBEC,J6R2L1
2011,CTD000604488,CLEAN HARBORS OF CONNECTICUT,51 BRODERICK ROAD,BRISTOL,CT,6010,"DEBRIS-ORGANIC, WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS",UN3077,,,,,130000,,,,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD RR#1,CORUNNA,ONTARIO,N0N1G0
2011,CTD000604488,CLEAN HARBORS OF CONNECTICUT,51 BRODERICK ROAD,BRISTOL,CT,6010,"DEBRIS-INORGANIC, WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS",UN3077,,,,,490232,P-POUNDS,222365.3133,kg,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD RR#1,CORUNNA,ONTARIO,N0N1G0
2011,CTD000604488,CLEAN HARBORS OF CONNECTICUT,51 BRODERICK ROAD,BRISTOL,CT,6010,"SOIL/SOLID/DEBRIS CONTAMINATED WITH HALOGENATED/NON HALOGENATED, WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS",UN3077,,,,,946500,P-POUNDS,429324.828,kg,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD RR#1,CORUNNA,ONTARIO,N0N1G0
2011,NYD986871622,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,32 BASK ROAD,GLENMONT,NY,12077,"DEBRIS WITH ORGANICS, WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS",UN3077,,III,,,4536,K-KILOGRAMS,4536,kg,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD RR#1,CORUNNA,ONTARIO,N0N1C0
2011,NYD986871622,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,32 BASK ROAD,GLENMONT,NY,12077,"BLENDED/BULKED TOXIC ORGANIC LIQUIDS AND SLURRIES, WASTE FLAMMABLE LIQUIDS, TOXIC, NOS",UN1992,,III,,,2005,K-KILOGRAMS,2005,kg,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD RR#1,CORUNNA,ONTARIO,N0N1C0
2011,NYD986871622,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,32 BASK ROAD,GLENMONT,NY,12077,"DEBRIS WITH ORGANIC CONTAMINANTS (WITH OR WITHOUT INORGANIC CONTAMINANTS), WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS",UN3077,,III,,,109186,K-KILOGRAMS,109186,kg,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD RR#1,CORUNNA,ONTARIO,N0N1C0
2011,NYD986871622,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,32 BASK ROAD,GLENMONT,NY,12077,"SOIL, SOLID AND DEBRIS CONTAMINATED WITH HALOGENATED, NON-HALOGENATED ORGANICS AND PESTICIDES",UN3077,,III,,,1915838,K-KILOGRAMS,1915838,kg,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD RR#1,CORUNNA,ONTARIO,N0N1C0
2011,NYD986871622,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,32 BASK ROAD,GLENMONT,NY,12077,"CONTAMINATED SOILS, SOLIDS AND DEBRIS WITH ASBESTOS, METALS AND/OR SOLVENTS",UN3077,,III,,,119500,K-KILOGRAMS,119500,kg,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD RR#1,CORUNNA,ONTARIO,N0N1C0
2011,NYD986871622,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,32 BASK ROAD,GLENMONT,NY,12077,"BLENDED/BULKED TOXIC ORGANIC LIQUIDS AND SLURRIES, WASTE FLAMMABLE LIQUIDS, TOXIC, NOS",UN1992,,III,,,3701,K-KILOGRAMS,3701,kg,,,,,,,CLEAN HARBORS CANADA INC,4090 TELFER ROAD RR#1,CORUNNA,ONTARIO,N0N1C0
2011,NYD986871622,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,32 BASK ROAD,GLENMONT,NY,12077,"BLENDED/BULKED FLAMMABLE ORGANIC/INORGANIC LIQUIDS AND SLURRIES, WASTE ETHANOL SOLUTIONS, WASTE FLAMMABLE LIQUIDS, NOS, WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS",UN1170; UN1993; UN2924,,II,,,119532,L-LITERS,119532,l,,,,,,,CLEAN HARBORS MERCIER INC,1294 BOUL STE-MARGUERITE,MERCIER,QUEBEC,J6R2L1
2011,NYD986871622,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,32 BASK ROAD,GLENMONT,NY,12077,"OIL REFINERY WASTES, WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, LIQUID, NOS",UN3082,,III,,,119238,L-LITERS,119238,l,,,,,,,CLEAN HARBORS MERCIER INC,1294 BOUL STE-MARGUERITE,MERCIER,QUEBEC,J6R2L1
2011,NYD986871622,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,32 BASK ROAD,GLENMONT,NY,12077,"BLENDED/BULKED FLAMMABLE ORGANIC/INORGANIC LIQUIDS AND SLURRIES, WASTE ETHANOL SOLUTIONS",UN1170,,II,,,56403,L-LITERS,56403,l,,,,,,,CLEAN HARBORS MERCIER INC,1294 BOUL STE-MARGUERITE,MERCIER,QUEBEC,J6R2L1
2011,NYD986871622,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,32 BASK ROAD,GLENMONT,NY,12077,"BLENDED/BULKED FLAMMABLE ORGANIC/INORGANIC LIQUIDS AND SLURRIES, WASTE FLAMMABLE LIQUIDS, TOXIC, NOS",UN1992,,II,,,170917,L-LITERS,170917,l,,,,,,,CLEAN HARBORS MERCIER INC,1294 BOUL STE-MARGUERITE,MERCIER,QUEBEC,J6R2L1
2011,NYD986871622,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,32 BASK ROAD,GLENMONT,NY,12077,"BLENDED/BULKED FLAMMABLE ORGANIC/INORGANIC LIQUIDS AND SLURRIES, WASTE FLAMMABLE LIQUIDS, NOS",UN1993,,II,,,85301,L-LITERS,85301,l,,,,,,,CLEAN HARBORS MERCIER INC,1294 BOUL STE-MARGUERITE,MERCIER,QUEBEC,J6R2L1
2011,NYD986871622,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,32 BASK ROAD,GLENMONT,NY,12077,"BLENDED/BULKED FLAMMABLE ORGANIC/INORGANIC LIQUIDS AND SLURRIES, WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS",UN2924,,"II, III",,,267360,L-LITERS,267360,l,,,,,,,CLEAN HARBORS MERCIER INC,1294 BOUL STE-MARGUERITE,MERCIER,QUEBEC,J6R2L1
2011,NYD986871622,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,32 BASK ROAD,GLENMONT,NY,12077,"BLENDED/BULKED CORROSIVE ORGANIC/INORGANIC LIQUIDS AND SLURRIES, WASTE CORROSIVE LIQUID, ACIDIC, ORGANIC, NOS",UN3265,,III,,,12992,L-LITERS,12992,l,,,,,,,CLEAN HARBORS MERCIER INC,1294 BOUL STE-MARGUERITE,MERCIER,QUEBEC,J6R2L1
2011,MIR000014530,"CLEAN HARBORS ENVIRONMENTAL SERVICES, INC",4475 SOUTH DORT HWY,BURTON,MICHIGAN,48529,"SOIL AND MISCELLANEOUS SOLIDS, SLUDGES & DEBRIS",UN3077,,,,,5.42,TONS,4916.9427,kg,,,,,,,"CLEAN HARBORS CANADA, INC.",4090 TELFER ROAD,CORUNNA,ONTARIO,NON 1GO
2011,CAD059494310,"CLEAN HARBORS SAN JOSE, LLC",1021 BERRYESSA ROAD,SAN JOSE,CA,95133,"WASTE FLAMMABLE LIQUID, TOXIC",UN1992,,,,,72,P-POUNDS,32.658624,kg,,,,,,,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854,RYLEY,ALBERTA,T0B4A0
2011,CAD059494310,"CLEAN HARBORS SAN JOSE, LLC",1021 BERRYESSA ROAD,SAN JOSE,CA,95133,WASTE FLAMMABLE LIQUID,UN1993,,,,,43,P-POUNDS,19.504456,kg,,,,,,,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854,RYLEY,ALBERTA,T0B4A0
2011,CAD059494310,"CLEAN HARBORS SAN JOSE, LLC",1021 BERRYESSA ROAD,SAN JOSE,CA,95133,"WASTE TOXIC LIQUIDS, ORGANIC",UN2810,,,,,3,P-POUNDS,1.360776,kg,,,,,,,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854,RYLEY,ALBERTA,T0B4A0
2011,CAD059494310,"CLEAN HARBORS SAN JOSE, LLC",1021 BERRYESSA ROAD,SAN JOSE,CA,95133,"WASTE TOXIC SOLIDS, ORGANIC",UN2811,,,,,16,P-POUNDS,7.257472,kg,,,,,,,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854,RYLEY,ALBERTA,T0B4A0
2011,CAD059494310,"CLEAN HARBORS SAN JOSE, LLC",1021 BERRYESSA ROAD,SAN JOSE,CA,95133,WASTE SOLIDS CONTAINING FLAMMABLE LIQUID,UN3175,,,,,146,P-POUNDS,66.224432,kg,,,,,,,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854,RYLEY,ALBERTA,T0B4A0
2011,CAD059494310,"CLEAN HARBORS SAN JOSE, LLC",1021 BERRYESSA ROAD,SAN JOSE,CA,95133,WASTE PENTACHLOROPHENOL,UN3155,,,,,25,P-POUNDS,11.3398,kg,,,,,,,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854,RYLEY,ALBERTA,T0B4A0
2011,CAD059494310,"CLEAN HARBORS SAN JOSE, LLC",1021 BERRYESSA ROAD,SAN JOSE,CA,95133,"HAZARDOUS WASTE, LIQUID ",NA3082,,,,,3528,P-POUNDS,1600.272576,kg,,,,,,,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854,RYLEY,ALBERTA,T0B4A0
2011,CAD059494310,"CLEAN HARBORS SAN JOSE, LLC",1021 BERRYESSA ROAD,SAN JOSE,CA,95133,"HAZARDOUS WASTE, SOLID",NA3077,,,,,5707,P-POUNDS,2588.649544,kg,,,,,,,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854,RYLEY,ALBERTA,T0B4A0
2011,OHD980587364,"CLEAN HARBORS RECYCLING SERVICES OF OHIO, LLC HEBRON RECYCLE CENTER",581 MILLIKEN DRIVE,HEBRON,OH,43025,"COOKER SOLIDS, ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID",UN3077,,,,,1188240,P-POUNDS,538976.1581,kg,,,,,,,"CLEAN HARBORS CANADA, INC",4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1G0
2011,OHD980587364,"CLEAN HARBORS RECYCLING SERVICES OF OHIO, LLC HEBRON RECYCLE CENTER",581 MILLIKEN DRIVE,HEBRON,OH,43025,"BLENDED/BULKED NON-HALOGENATED RICH ORGANIC LIQUIDS AND SLURRIES, WASTE FLAMMABLE LIQUID, NOS",UN,,,,,10985840,P-POUNDS,4983089.137,kg,,,,,,,"CLEAN HARBORS CANADA, INC",4090 TELFER ROAD,CORUNNA,ONTARIO,N0N1G0
2011,MAD053452637,"CLEAN HARBORS OF BRAINTREE, INC",ONE HILL AVENUE,BRAINTREE,MA,02184-1363,"DEBRIS-INORGANIC, WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS",UN3077,,III,,,1437.1,T-TONS,1303715.564,kg,,,,,,,"CLEAN HARBORS CANADA, INC",4090 TELFER ROAD RURAL ROUTE #1,CORUNNA,ONTARIO,N0N1G0
2011,MAD053452637,"CLEAN HARBORS OF BRAINTREE, INC",ONE HILL AVENUE,BRAINTREE,MA,02184-1363,"BLENDED/BULKED NON-HALOGENATED, CORROSIVE, TOXIC LIQUIDS, WASTE CORROSIVE LIQUIDS, TOXIC, NOS",UN2922,,"I, II, III",,,31400,G-GALLONS,118861.874,l,,,,,,,"CLEAN HARBORS CANADA, INC",4090 TELFER ROAD RURAL ROUTE #1,CORUNNA,ONTARIO,N0N1G0
2011,MAD053452637,"CLEAN HARBORS OF BRAINTREE, INC",ONE HILL AVENUE,BRAINTREE,MA,02184-1363,"WASTE FLAMMABLE LIQUIDS, TOXIC, NOS",UN1992,,"I, II, III",,,974418,G-GALLONS,3688571.641,l,,,,,,,CLEAN HARBORS MERCIER,1294 BOULEAVARD STE-MARGUERITE,VILLE MERCIER,QUEBEC,J6R2L1
2011,MDD980555189,"CLEAN HARBORS OF BALTIMORE, INC",1910 RUSSELL STREET,BALTIMORE,MD,21230,FUEL BLEND/FLAMMABLE LEAN WATER ,,,,,,258809,G-GALLONS,979698.1767,l,,,,,,,"CLEAN HARBORS MERCIER, INC",1294 BOUL. STE-MARGUERITE,MERCIER,QUEBEC,J6R2L1
2011,MDD980555189,"CLEAN HARBORS OF BALTIMORE, INC",1910 RUSSELL STREET,BALTIMORE,MD,21230,NEUTRAL LEAN WATERS,,,,,,431900,G-GALLONS,1634918.579,l,,,,,,,"CLEAN HARBORS MERCIER, INC",1294 BOUL. STE-MARGUERITE,MERCIER,QUEBEC,J6R2L1
2011,MDD980555189,"CLEAN HARBORS OF BALTIMORE, INC",1910 RUSSELL STREET,BALTIMORE,MD,21230,ORGANIC SOLID WASTE AND RESIDUES FROM TRANSFER SITE,,,,,,1419091,K-KILOGRAMS,1419091,kg,,,,,,,"CLEAN HARBORS QUEBEC, INC","CONCESSION ROAD, C.P. 280, 5E RANGE",THURSO,QUEBEC,J0X3B0
2011,MDD980555189,"CLEAN HARBORS OF BALTIMORE, INC",1910 RUSSELL STREET,BALTIMORE,MD,21230,DEBRIS ORGANIC,,,,,,47,T-TONS,42637.695,kg,,,,,,,"CLEAN HARBORS CANADA, INC","RR#1, 4090 TELFER SIDE ROAD",CORUNNA,ONTARIO,N0N1G0
2011,MDD980555189,"CLEAN HARBORS OF BALTIMORE, INC",1910 RUSSELL STREET,BALTIMORE,MD,21230,DEBRIS INORGANIC,,,,,,5,T-TONS,4535.925,kg,,,,,,,"CLEAN HARBORS CANADA, INC","RR#1, 4090 TELFER SIDE ROAD",CORUNNA,ONTARIO,N0N1G0
2011,MDD980555189,"CLEAN HARBORS OF BALTIMORE, INC",1910 RUSSELL STREET,BALTIMORE,MD,21230,BLENDED AND BULKED NON-HALOGENATED RICH ORGANIC LIQUIDS AND SLURRIES,,,,,,22845,G-GALLONS,86477.69145,l,,,,,,,"CLEAN HARBORS CANADA, INC","RR#1, 4090 TELFER SIDE ROAD",CORUNNA,ONTARIO,N0N1G0
2011,MDD980555189,"CLEAN HARBORS OF BALTIMORE, INC",1910 RUSSELL STREET,BALTIMORE,MD,21230,BLENDED AND BULKED NON-HALOGENATED LEAN ORGANIC LIQUIDS AND SLURRIES,,,,,,246840,G-GALLONS,934390.6044,l,,,,,,,"CLEAN HARBORS CANADA, INC","RR#1, 4090 TELFER SIDE ROAD",CORUNNA,ONTARIO,N0N1G0
2011,MDD980555189,"CLEAN HARBORS OF BALTIMORE, INC",1910 RUSSELL STREET,BALTIMORE,MD,21230,NEUTRALIZED SOLUTIONS FROM METAL FINISHING  ,,,,,,41750,G-GALLONS,158040.8675,l,,,,,,,"CLEAN HARBORS CANADA, INC","RR#1, 4090 TELFER SIDE ROAD",CORUNNA,ONTARIO,N0N1G0
2011,ILD000608471,"CLEAN HARBORS SERVICES, INC",11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,"NON-HALOGENATED ORGANIC SOLID WASTE AND RESIDUES FROM TRANSFER SITE, WASTE FLAMMABLE SOLIDS, ORGANIC NOS",UN1325,,"I, II  ",,,13560,P-POUNDS,6150.70752,kg,,,,,,,CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,L5J4B1
2011,ILD000608471,"CLEAN HARBORS SERVICES, INC",11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,"ORGANIC LIQUID WASTE AND RESIDUES FROM TRANSFER SITE, ENVIRONMENTALLY HAZARDOUS SUBSTANCES, LIQUID, NOS",UN3082,,III,,,255760 POUNDS AND 13665 GALLONS,,,,,,,,,,CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,L5J4B1
2011,ILD000608471,"CLEAN HARBORS SERVICES, INC",11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,"ORGANIC SOLID WASTE AND RESIDUES FROM TRANSFER SITE, ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS",UN3077,,III,,,1575160 POUNDS AND 165 GALLONS,,,,,,,,,,CLEAN HARBORS CANADA INC,551 AVONHEAD ROAD,MISSISSAUGA,ONTARIO,L5J4B1
