Year,RCRA Hazardous Waste Manifest Number,Foreign Exporter Name,Foreign Exporter Site Address,Foreign Exporter Site City,Foreign Exporter  Site State or Province,Foreign Exporter Site ZIP or Mailing Code,Hazardous Waste Description,DOT/UN ID Code,DOT/UN ID Code description,DOT Packing Group,Number of Containers,Container Type,Total Quantity in Shipment,Units for Quantity in Shipment,quant final,units final,Applicable EPA Hazardous Waste Code(s),Expected Management Method Code,Expected Management Method Code description,Port of Entry City,Port of Entry State,Receiving Facility EPA ID Number 2,Receiving Facility Name,Receiving Facility Street Address,Receiving Facility City,Receiving Facility State,Receiving Facility Zip Code
2011,003896046 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,2,"DM - Metal drums, barrels, kegs",1030,P - Pounds,467.19976,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896046 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,6,"DM - Metal drums, barrels, kegs",3075,P - Pounds,1394.7954,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896046 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,35,"DM - Metal drums, barrels, kegs",19248,P - Pounds,8730.738816,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896046 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,8,"CF - Fiber or plastic boxes, cartons, cases",9040,P - Pounds,4100.47168,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896046 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,1,TP - Portable tanks,2490,P - Pounds,1129.44408,kg,D001,H040; H141,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896040 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,"WASTE FLAMMABLE LIQUIDS, N.O.S. (XYLENE, TOLUENE)",UN1993,,II,1,TC - Tank cars,47783,P - Pounds,21673.98654,kg,D001; D002; D004; D005; D006; D007,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896041 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,"WASTE FLAMMABLE LIQUIDS, N.O.S. (XYLENE, TOLUENE)",UN1993,,II,1,TC - Tank cars,47783,P - Pounds,21673.98654,kg,D001; D002; D004; D005; D006; D007,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896042 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,"WASTE FLAMMABLE LIQUIDS, N.O.S. (XYLENE, TOLUENE)",UN1993,,II,1,TC - Tank cars,47783,P - Pounds,21673.98654,kg,D001; D002; D004; D005; D006; D007,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896059 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,10,"DM - Metal drums, barrels, kegs",5205,P - Pounds,2360.94636,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896059 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,31,"DM - Metal drums, barrels, kegs",17080,P - Pounds,7747.35136,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896059 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,11,"CF - Fiber or plastic boxes, cartons, cases",12430,P - Pounds,5638.14856,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896043 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,"WASTE FLAMMABLE LIQUIDS, N.O.S. (XYLENE, TOLUENE)",UN1993,,II,1,TC - Tank cars,47783,P - Pounds,21673.98654,kg,D001; D002; D004; D005; D006; D007,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896024 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,"WASTE PETROLEUM DISTILLATES, N.O.S. (NAPTHA SOLVENT)",UN1268,,II,5,"DM - Metal drums, barrels, kegs",2575,P - Pounds,1167.9994,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896024 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,"WASTE PETROLEUM DISTILLATES, N.O.S. (NAPTHA SOLVENT)",UN1268,,II,1,"DM - Metal drums, barrels, kegs",515,P - Pounds,233.59988,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896024 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT RELATED MATERIAL,UN1263,,II,3,"CF - Fiber or plastic boxes, cartons, cases",3375,P - Pounds,1530.873,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896024 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,19,"DM - Metal drums, barrels, kegs",9745,P - Pounds,4420.25404,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896024 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,3,"DM - Metal drums, barrels, kegs",1650,P - Pounds,748.4268,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896024 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,8,TP - Portable tanks,19930,P - Pounds,9040.08856,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896028 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,"WASTE FLAMMABLE LIQUIDS, N.O.S. (N-PROPANOL, PROPYLACETATE)",UN1993,,II,2,"DM - Metal drums, barrels, kegs",460,P - Pounds,208.65232,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896028 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,12,"DM - Metal drums, barrels, kegs",6150,P - Pounds,2789.5908,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896028 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,6,"DM - Metal drums, barrels, kegs",3285,P - Pounds,1490.04972,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896028 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,9,TP - Portable tanks,22320,P - Pounds,10124.17344,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896029 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,17,"DM - Metal drums, barrels, kegs",8715,P - Pounds,3953.05428,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896029 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,15,"DM - Metal drums, barrels, kegs",8260,P - Pounds,3746.66992,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896029 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,7,"CF - Fiber or plastic boxes, cartons, cases",7375,P - Pounds,3345.241,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896029 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,7,TP - Portable tanks,15400,P - Pounds,6985.3168,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896036 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,17,"DM - Metal drums, barrels, kegs",8725,P - Pounds,3957.5902,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896036 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,12,"DM - Metal drums, barrels, kegs",6614,P - Pounds,3000.057488,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896036 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,3,"CF - Fiber or plastic boxes, cartons, cases",3360,P - Pounds,1524.06912,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,003896036 FLE,CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,V4G1A4,WASTE PAINT,UN1263,,III,4,TP - Portable tanks,9964,P - Pounds,4519.590688,kg,D001,H040,,BLAINE,WA,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,002664874 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,"WASTE FLAMMABLE LIQUIDS, N.O.S. (INK SLUDGE, SOLVENT/THINNERS (PETROLEUM)",UN1993,,II,4,"DM - Metal drums, barrels, kegs",220,G - Gallons,832.7902,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,002664874 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,34,"DM - Metal drums, barrels, kegs",1870,G - Gallons,7078.7167,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,002664875 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,16,"DM - Metal drums, barrels, kegs",880,G - Gallons,3331.1608,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,002664875 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,28,"DF - Fiberboard or plastic drums, barrels, kegs",1485,G - Gallons,5621.33385,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,002664875 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,7,TP - Portable tanks,2310,G - Gallons,8744.2971,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479602 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,18,"DM - Metal drums, barrels, kegs",990,G - Gallons,3747.5559,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479602 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,5,TP - Portable tanks,1650,G - Gallons,6245.9265,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479603 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,"WASTE FLAMMABLE LIQUIDS, N.O.S. (INK SLUDGE, SOLVENT/THINNERS (PETROLEUM)",UN1993,,II,6,"DM - Metal drums, barrels, kegs",330,G - Gallons,1249.1853,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479603 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,15,"DM - Metal drums, barrels, kegs",825,G - Gallons,3122.96325,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479603 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,4,TP - Portable tanks,1320,G - Gallons,4996.7412,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479604 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,58,"DM - Metal drums, barrels, kegs",3190,G - Gallons,12075.4579,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479604 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,4,TP - Portable tanks,1320,G - Gallons,4996.7412,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479606 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,17,"DM - Metal drums, barrels, kegs",935,G - Gallons,3539.35835,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479606 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,"WASTE FLAMMABLE LIQUIDS, N.O.S. (XYLENE)",UN1993,,III,3,"DM - Metal drums, barrels, kegs",165,G - Gallons,624.59265,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479606 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,9,TP - Portable tanks,2970,G - Gallons,11242.6677,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479609 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,14,TP - Portable tanks,4620,G - Gallons,17488.5942,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479610 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,21,"DM - Metal drums, barrels, kegs",1155,G - Gallons,4372.14855,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479610 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,"WASTE FLAMMABLE LIQUIDS, N.O.S. (PETROLEUM NAPTHA)",UN1993,,III,1,"DM - Metal drums, barrels, kegs",55,G - Gallons,208.19755,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479610 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,10,TP - Portable tanks,3300,G - Gallons,12491.853,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479611 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,16,TP - Portable tanks,5280,G - Gallons,19986.9648,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479612 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,"WASTE FLAMMABLE LIQUIDS, N.O.S. (ETHYL ALCOHOL)",UN1993,,I,12,"CW - Wooden boxes, cartons, cases",5832,L - Liters,5832,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479612 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,10,TP - Portable tanks,3300,G - Gallons,12491.853,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479614 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,65,"DM - Metal drums, barrels, kegs",3575,G - Gallons,13532.84075,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479614 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,"WASTE FLAMMABLE LIQUIDS, N.O.S. (INK SLUDGE/PETROLEUM)",UN1993,,III,7,"DM - Metal drums, barrels, kegs",385,G - Gallons,1457.38285,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479615 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,14,TP - Portable tanks,4620,G - Gallons,17488.5942,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479615 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,"WASTE SOLIDS CONTAINING FLAMMABLE LIQUID, N.O.S. (TOLUENE/XYLENE)",UN3175,,II,8,"DF - Fiberboard or plastic drums, barrels, kegs",2728,P - Pounds,1237.398976,kg,F003,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479615 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,"WASTE SOLIDS CONTAINING FLAMMABLE LIQUID, N.O.S. (ACETONE)",UN3175,,II,2,"BA - Burlap, cloth, paper, or plastic bags",1037,P - Pounds,470.374904,kg,F039,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479615 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,"WASTE SOLIDS CONTAINING TOXIC LIQUID, N.O.S. (PHENOL)",UN3243,,III,15,"DF - Fiberboard or plastic drums, barrels, kegs",15258,P - Pounds,6920.906736,kg,F039,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479615 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,"WASTE SOLIDS CONTAINING TOXIC LIQUID, N.O.S. (PHENOL)",UN3243,,III,3,"BA - Burlap, cloth, paper, or plastic bags",953,P - Pounds,432.273176,kg,F039,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479616 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,10,"DM - Metal drums, barrels, kegs",550,G - Gallons,2081.9755,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479616 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,"WASTE FLAMMABLE LIQUIDS, N.O.S. (PETROLEUM DISTILLATES/INK SLUDGE)",UN1993,,III,3,"DM - Metal drums, barrels, kegs",165,G - Gallons,624.59265,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479616 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,1,"DF - Fiberboard or plastic drums, barrels, kegs",55,G - Gallons,208.19755,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479616 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,WASTE PAINT,UN1263,,III,13,TP - Portable tanks,4290,G - Gallons,16239.4089,l,D001,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
2011,004479617 FLE,CLEAN HARBORS CANADA INC,2 KM N OF HWY 14 ON SEC ROAD 854 BOX 390,RYLEY,ALBERTA,T0B4A0,"WASTE FLAMMABLE LIQUIDS, N.O.S. (BENZENE/COKE FINES)",UN1993,,II,1,TT - Cargo tanks (tank trucks),14779,K - Kilograms,14779,kg,D001; U019; U220,H040,,SWEETGRASS,MT,NED981723613,CLEAN HARBORS ENV SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,69145
