Year,rcra,exporter_name,exporter_address,exporter_city,exporter_state,exporter_zip,exporter_country,exporter_key,exporterLAT,exporterLONG,fullDescription,un,hazWasteDesc,packingGroup,totalQuantityinShipment,units_final,mgmt,ExpectedManagementMethod,portCity,portState,latitude,longitude,ReceivingFacilityEPAIDNumber,importer_name,company,importer_address,importer_city,importer_state,receivingfacilityzipcode,filenom,
2012,004788453 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,75779.80107,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell-scotford bOCR,
2012,004788459 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,69237.64366,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell-scotford bOCR,
2012,004788460 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,77819.6043,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell-scotford bOCR,
2012,004788457 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,79599.9529,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell-scotford bOCR,
2012,004788458 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,73999.90606,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell-scotford bOCR,
2012,004788462 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,79259.7589,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell-scotford bOCR,
2012,004788461 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,85280.28551,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell-scotford bOCR,
2012,004788463 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,73139.89563,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell-scotford bOCR,
2012,004788465 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,77959.76422,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell-scotford bOCR,
2012,004788466 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,75799.75912,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell-scotford bOCR,
2012,004788469 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,83240.0287,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell-scotford bOCR,
2012,004788470 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,74299.73038,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell-scotford bOCR,
2012,004788464 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,80159.68542,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell-scotford bOCR,
2012,004788471 FLE,SHELL CANADA LIMITED,SCOTFORD UPGRADER,FT SASKATCHEWAN,ALBERTA,T8L3T2,CANADA,E51A7093,53.796259,-113.091816,"HAZARDOUS WASTE SOLID, NOS",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,77499.82194,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",PORTAL,ND,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-shell-scotford bOCR,
2012,004788408 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,81649.73514,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788407 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,77369.64103,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788409 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,82669.86355,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788410 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,84050.5976,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788411 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,82000.36176,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788413 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,82750.14934,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788414 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,81409.78498,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788415 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,84079.62749,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788416 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,81919.62238,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788417 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,84939.63792,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788418 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,81890.1389,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788419 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,86289.9813,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788420 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,81929.60141,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788421 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,84609.87654,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788422 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,82679.84258,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788423 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,82730.19129,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788424 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,85330.18063,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788425 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,81199.77188,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab aOCR,
2012,004788427 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,83830.15189,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab bOCR,
2012,004788426 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,83149.76389,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab bOCR,
2012,004788428 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,83580.2227,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab bOCR,
2012,004788429 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,84070.10206,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab bOCR,
2012,004788430 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,82619.96843,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab bOCR,
2012,004788431 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,84590.37208,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab bOCR,
2012,004788432 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,81729.56734,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab bOCR,
2012,004788433 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,83839.67732,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab bOCR,
2012,004788607 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,86539.9105,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab bOCR,
2012,004788434 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,82937.02924,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab bOCR,
2012,004788608 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,83890.02603,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab bOCR,
2012,004788609 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,81840.24378,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab bOCR,
2012,004788610 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,85140.12558,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab bOCR,
2012,004788611 FLE,SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,T9H3L1,CANADA,E56A2533,56.669239,-111.252533,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",UN3077,"Environmentally hazardous substances, solid, n.o.s.",III,84020.20694,kg,H010,"Metals recovery including retorting, smelting, chemical, etc.",RAINER,MN,39.9935799,-81.5667114,OHD042319244,AMG VANADIUM INC,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,43725,CA.2012.HW.amg-syncrude ab bOCR,
